Index,Original Code,Adversarial Code,Program Length,Identifier Num,Replaced Identifiers,Query Times,Time Cost,Type
1919,"protected List<IEditProposal> collectEditProposals(){
  List<IEditProposal> proposals=new ArrayList<IEditProposal>();
  View selectedView=getSelectedView();
  if (selectedView != null) {
    if (proposalProviders != null) {
      for (      IEditProposalProvider provider : proposalProviders) {
        for (        IEditProposal editProposal : provider.getProposals(selectedView)) {
          if (editProposal.isApplicable())           proposals.add(editProposal);
        }
      }
    }
  }
  return proposals;
}
","protected List<IEditProposal> collectEditCompposites(){
  List<IEditProposal> proposalal=new ArrayList<IEditProposal>();
  View selectedVIEW=getSelectedView();
  if (selectedVIEW != null) {
    if (proposalProviders != null) {
      for (      IEditProposalProvider provides : proposalProviders) {
        for (        IEditProposal editProtposal : provides.getProposals(selectedVIEW)) {
          if (eeditProtposalisApplicable())           proposalal.add(editProtposal);
        }
      }
    }
  }
  return proposalal;
}
",88,5,"collectEditProposals:collectEditCompposites,proposals:proposalal,selectedView:selectedVIEW,provider:provides,editProposal:editProtposal,",603,5.17,ALERT
1920,"public Builder appendReadData(byte[] data){
  Assertions.checkState(data != null && data.length > 0);
  segments.add(new Segment(data,null));
  return this;
}","public Builder addCurrentRead(byte[] index){
  Assertions.checkState(index != null && index.length > 0);
  segments.add(new Segment(index,null));
  return this;
}",42,2,"data:index,appendReadData:addCurrentRead,",53,0.44,ALERT
1921,"public boolean isProcessed(Trace trace,Node node,Direction direction){
  boolean ret=false;
  if (processor.getNodeType() == node.getType() && processor.getDirection() == direction) {
    if (uriFilter == null || uriFilter.test(node.getUri())) {
      ret=true;
    }
  }
  if (log.isLoggable(Level.FINEST)) {
    log.finest(""ProcessManager/Processor: isProcessed trace="" + trace + "" node=""+ node+ "" direction=""+ direction+ ""? ""+ ret);
  }
  return ret;
}
","public boolean isProjectured(Trace trace,Node one,Direction direction){
  boolean ret=false;
  if (processor.getNodeType() == one.getType() && processor.getDirection() == direction) {
    if (uriFilter == null || uriFilter.test(one.getUri())) {
      ret=true;
    }
  }
  if (log.isLoggable(Level.FINEST)) {
    log.finest(""ProcessManager/Processor: isProcessed trace="" + trace + "" node=""+ one+ "" direction=""+ direction+ ""? ""+ ret);
  }
  return ret;
}
",104,5,"isProcessed:isProjectured,node:one,",137,1.07,ALERT
1922,,,69,4,,699,10.930679035186800,0
1923,"public boolean isStored(){
  return Integer.signum(id) != -1;
}","public boolean isstore(){
  return Integer.signum(id) != -1;
}",18,1,"isStored:isstore,",26,0.23,ALERT
1924,"@Action(value=""/receipts/challan-newform"") @ValidationErrorPage(value=ERROR) @SkipValidation public String newform(){
  setLoginDept();
  SimpleDateFormat sdf=new SimpleDateFormat(""dd/MM/yyyy"");
  try {
    cutOffDate=sdf.parse(collectionsUtil.getAppConfigValue(CollectionConstants.MODULE_NAME_COLLECTIONS_CONFIG,CollectionConstants.APPCONFIG_VALUE_COLLECTIONDATAENTRYCUTOFFDATE));
  }
 catch (  ParseException e) {
    LOGGER.error(getText(""Error parsing Cut Off Date"") + e.getMessage());
  }
  return NEW;
}
","@Action(value=""/receipts/challan-newform"") @ValidationErrorPage(value=ERROR) @SkipValidation public String NEWforms(){
  setLoginDept();
  SimpleDateFormat sdc=new SimpleDateFormat(""dd/MM/yyyy"");
  try {
    CutoffDate=sdc.parse(collectionsUtil.getAppConfigValue(CollectionConstants.MODULE_NAME_COLLECTIONS_CONFIG,CollectionConstants.APPCONFIG_VALUE_COLLECTIONDATAENTRYCUTOFFDATE));
  }
 catch (  ParseException e) {
    LOGGER.error(getText(""Error parsing Cut Off Date"") + e.getMessage());
  }
  return NEW;
}
",85,3,"newform:NEWforms,sdf:sdc,cutOffDate:CutoffDate,",167,1.51,ALERT
1925,"void processAddOnChanges(Window caller,AddOnDependencyChecker.AddOnChangesResult changes){
  if (addonsDialog != null) {
    addonsDialog.setDownloadingUpdates();
  }
  if (getView() != null) {
    Set<AddOn> addOns=new HashSet<>(changes.getUninstalls());
    addOns.addAll(changes.getOldVersions());
    Set<Extension> extensions=new HashSet<>();
    extensions.addAll(changes.getUnloadExtensions());
    extensions.addAll(changes.getSoftUnloadExtensions());
    if (!warnUnsavedResourcesOrActiveActions(caller,addOns,extensions,true)) {
      return;
    }
  }
  uninstallAddOns(caller,changes.getUninstalls(),false);
  Set<AddOn> allAddons=new HashSet<>(changes.getNewVersions());
  allAddons.addAll(changes.getInstalls());
  for (  AddOn addOn : allAddons) {
    if (addonsDialog != null) {
      addonsDialog.notifyAddOnDownloading(addOn);
    }
    downloadAddOn(addOn);
  }
}
","void processAddonChange(Window Callester,AddOnDependencyChecker.AddOnChangesResult params){
  if (addonsDialog != null) {
    addonsDialog.setDownloadingUpdates();
  }
  if (getView() != null) {
    Set<AddOn>addActsess=new HashSet<>(params.getUninstalls());
   addActsess.addAll(params.getOldVersions());
    Set<Extension> extances=new HashSet<>();
   extancess.addAll(params.getUnloadExtensions());
   extancess.addAll(params.getSoftUnloadExtensions());
    if (!warnUnsavedResourcesOrActiveActions(Callester,addActses,extances,true)) {
      return;
    }
  }
  uninstallAddOns(Callester,params.getUninstalls(),false);
  Set<AddOn>allAddOns=new HashSet<>(params.getNewVersions());
 allAddOns.addAll(params.getInstalls());
  for (  AddOnaddInn : allAddOn) {
    if (addonsDialog != null) {
      addonsDialog.notifyAddOnDownloading(addIn);
    }
    downloadAddOn(addIn);
  }
}
",190,7,"processAddOnChanges:processAddonChange,caller:Callester,changes:params,addOns:addActses,extensions:extances,allAddons:allAddOn,addOn:addIn,",1808,37.42,ALERT
1926,,,81,5,,1783,21.726380689938900,0
1927,,,95,6,,1334,15.755390830834700,0
1928,"@Override protected String toString(File obj){
  return obj.getAbsolutePath();
}
","@Override protected String toService(File node){
  return node.getAbsolutePath();
}
",18,2,"toString:toService,obj:node,",98,0.81,ALERT
1929,,,23,3,,507,6.559330300490060,0
1930,,,180,6,,1999,19.863682623704300,0
1931,,,25,2,,664,7.833668744564060,0
1932,,,19,2,,777,6.785176543394730,0
1933,"static void queuePlayerCapeReplacement(AbstractClientPlayer player){
  final String displayName=player.getDisplayNameString();
  Logger.info(""Queueing cape replacement for %s"",displayName);
  THREAD_POOL.submit(null);
}
","static void queuePlayerCapePlacements(AbstractClientPlayer er){
  final StrdisplayNameName=er.getDisplayNameString();
  Logger.info(""Queueing cape replacement for %s"",displayName);
  THREAD_POOL.submit(null);
}
",35,3,"queuePlayerCapeReplacement:queuePlayerCapePlacements,player:er,",131,0.97,ALERT
1934,"public final boolean insert_via(BrdViaInfo p_via_info,PlaPointInt p_location,NetNosList p_net_no_arr,int p_trace_clearance_class_no,int[] p_trace_pen_halfwidth_arr,int p_max_recursion_depth,int p_max_via_recursion_depth,int p_pull_tight_accuracy,int p_pull_tight_time_limit){
  shove_fail_clear();
  changed_area_clear();
  boolean r_ok=shove_via_algo.shove_via_insert(p_via_info,p_location,p_net_no_arr,p_trace_clearance_class_no,p_trace_pen_halfwidth_arr,p_max_recursion_depth,p_max_via_recursion_depth);
  if (!r_ok)   return false;
  NetNosList opt_net_no_arr=p_max_recursion_depth <= 0 ? p_net_no_arr : NetNosList.EMPTY;
  TimeLimitStoppable t_limit=new TimeLimitStoppable(s_PREVENT_ENDLESS_LOOP);
  changed_area_optimize(opt_net_no_arr,p_pull_tight_accuracy,null,t_limit,null);
  return true;
}","public final boolean insert_via(BrdViaInfo p_via_info,PlaPointInt pjmodel,NetNosList p_net_no_arr,int p_trace_clearance_class_no,int[] p_trace_pen_halfwidth_arr,int p_max_recursion_depth,int p_max_via_recursion_depth,int p_pull_tight_accuracy,int p_pull_tight_time_limit){
  shove_fail_clear();
  changed_area_clear();
  boolean r_ok=shove_via_algo.shove_via_insert(p_via_info,pjmodel,p_net_no_arr,p_trace_clearance_class_no,p_trace_pen_halfwidth_arr,p_max_recursion_depth,p_max_via_recursion_depth);
  if (!r_ok)   return false;
  NetNosList opt_net_no_arr=p_max_recursion_depth <= 0 ? p_net_no_arr : NetNosList.EMPTY;
  TimeLimitStoppable t_limit=new TimeLimitStoppable(s_PREVENT_ENDLESS_LOOP);
  changed_area_optimize(opt_net_no_arr,p_pull_tight_accuracy,null,t_limit,null);
  return true;
}",112,13,"p_location:pjmodel,",44,2.49,ALERT
1935,"public static Properties loadProperties(ClassLoader classLoader,String classpathResource){
  return loadProperties(null,classpathResource);
}
","public static Properties readPropertyProperty(ClassLoader ClassLoader,String Classpathresource){
  return readPropertyProperty(null,Classpathresource);
}
",21,3,"loadProperties:readPropertyProperty,classLoader:ClassLoader,classpathResource:Classpathresource,",230,1.76,ALERT
1936,,,45,5,,1368,11.403549675146700,0
1937,"public String versionCompact(){
  return properties.getProperty(""version.compact"");
}
","public String VersionImpacts(){
  return properties.getProperty(""version.compact"");
}
",15,1,"versionCompact:VersionImpacts,",26,0.19,ALERT
1938,"public static void fullReset(){
  resetRuntime();
synchronized (readProperties) {
    readProperties.clear();
  }
}
","public static void fullRevot(){
  resetRuntime();
synchronized (readProperties) {
    readProperties.clear();
  }
}
",24,1,"fullReset:fullRevot,",25,0.22,ALERT
1939,,,16,1,,425,3.806066123644510,0
1941,,,16,1,,464,5.03267410993576,0
1942,"SparseArray(Class<L> linearArrayType,int[] rowIndices,int[] colIndices,L realValues,L imagValues,int numRows,int numCols){
  validateUserSuppliedParameters(linearArrayType,rowIndices,colIndices,realValues,imagValues);
  _baseComponentType=linearArrayType.getComponentType();
  _outputArrayType=(Class<L[]>)ArrayUtils.getArrayClass(_baseComponentType,2);
  Map<SparseKey,SparseValue> sparseMap=createSparseMap(linearArrayType,rowIndices,colIndices,realValues,imagValues,numRows,numCols);
  _numRows=numRows;
  _numCols=numCols;
  ArrayList<SparseKey> keys=new ArrayList<SparseKey>(sparseMap.keySet());
  Collections.sort(keys);
  _rowIndices=new int[keys.size()];
  _colIndices=new int[keys.size()];
  _linearIndices=new int[keys.size()];
  _realValues=linearArrayType.cast(Array.newInstance(_baseComponentType,keys.size()));
  _imagValues=imagValues == null ? null : linearArrayType.cast(Array.newInstance(_baseComponentType,keys.size()));
  for (int i=0; i < keys.size(); i++) {
    SparseKey key=keys.get(i);
    _rowIndices[i]=key.row;
    _colIndices[i]=key.col;
    _linearIndices[i]=key.linearIndex;
    SparseValue value=sparseMap.get(key);
    setSparseValue(value,_realValues,_imagValues,i);
  }
}","SparseArray(Class<L> linearArrayType,int[] rowIndices,int[] colIndices,L realValues,L imagValues,int numRows,int numCols){
  validateUserSuppliedParameters(linearArrayType,rowIndices,colIndices,realValues,imagValues);
  _baseDirectoryType=linearArrayType.getComponentType();
  _outputObjectTypes=(Class<L[]>)ArrayUtils.getArrayClass(_baseDirectoryType,2);
  Map<SparseKey,SparseValue> solveApp=createSparseMap(linearArrayType,rowIndices,colIndices,realValues,imagValues,numRows,numCols);
  _sumRodes=numRows;
  _numColumnd=numCols;
  ArrayList<SparseKey>Keys=new ArrayList<SparseKey>(solveApp.keySet());
  Collections.sort(Key);
 _colVerticess=new int[Key.size()];
 _collIditionss=new int[Key.size()];
 _linearINDickss=new int[Key.size()];
 _realvaluess=linearArrayType.cast(Array.newInstance(_baseDirectoryType,Key.size()));
 _actualValues=imagValues == null ? null : linearArrayType.cast(Array.newInstance(_baseDirectoryType,Key.size()));
  for (intxii=0;xii < Key.size(); xi++) {
    SparseKey e=Key.get(xi);
    _colVertices[xi]=e.row;
    _collIditions[xi]=e.col;
    _linearINDicks[xi]=e.linearIndex;
    SparseValue value=solveApp.get(e);
    setSparseValue(value,_realvalues,_actualValue,xi);
  }
}",291,14,"_baseComponentType:_baseDirectoryType,_outputArrayType:_outputObjectTypes,sparseMap:solveApp,_numRows:_sumRodes,_numCols:_numColumnd,keys:Key,_rowIndices:_colVertices,_colIndices:_collIditions,_linearIndices:_linearINDicks,_realValues:_realvalues,_imagValues:_actualValue,i:xi,key:e,",2525,27.99,ALERT
1943,,,19,1,,435,4.861373690764110,0
1944,"public static final byte[] unzip(byte[] in) throws IOException {
  ByteArrayOutputStream outStream=new ByteArrayOutputStream(EXPECTED_COMPRESSION_RATIO * in.length);
  GZIPInputStream inStream=new GZIPInputStream(new ByteArrayInputStream(in));
  byte[] buf=new byte[BUF_SIZE];
  while (true) {
    int size=inStream.read(buf);
    if (size <= 0)     break;
    outStream.write(buf,0,size);
  }
  outStream.close();
  return outStream.toByteArray();
}","public static final byte[] munpack(byte[] isin) throws IOException {
  ByteArrayOutputStream ououtStreamew ByteArrayOutputStream(EXPECTED_COMPRESSION_RATIO * isin.length);
  GZIPInputStream inoutStreamerew GZIPInputStream(new ByteArrayInputStream(isin));
  byte[] cf=new byte[BUF_SIZE];
  while (true) {
    int sisizeutStreamer.read(cf);
    if (size <= 0)     break;
    outStream.write(cf,0,size);
  }
  outStream.close();
  return outStream.toByteArray();
}",102,6,"unzip:munpack,in:isin,inStream:outStreamer,buf:cf,",232,2.36,ALERT
1945,,,35,2,,804,6.95193719069163,0
1946,,,309,10,,3198,72.81536749204,0
1947,"public static void modifyFile(File file,Function<String,String> modifier) throws IOException {
  String content=new String(Files.toByteArray(file),StandardCharsets.UTF_8);
  String result=modifier.apply(content);
  Files.write(result.getBytes(StandardCharsets.UTF_8),file);
}","public static void modifierFile(File page,Function<String,String> modifier) throws IOException {
  String content=new String(Files.toByteArray(page),StandardCharsets.UTF_8);
  String result=modifier.apply(content);
  Files.write(result.getBytes(StandardCharsets.UTF_8),page);
}",64,5,"file:page,modifyFile:modifierFile,",64,0.51,ALERT
1948,"public double localScore(int i,int... parents){
  for (  int p : parents)   if (forbidden.contains(p))   return Double.NaN;
  double residualVariance=covariances.get(i,i);
  int n=getSampleSize();
  int p=parents.length;
  Matrix covxx=getSelection1(covariances,parents);
  try {
    Matrix covxxInv=covxx.inverse();
    Matrix covxy=getSelection2(covariances,parents,i);
    Matrix b=covxxInv.times(covxy);
    double dot=0.0;
    for (int j=0; j < covxy.getRowDimension(); j++) {
      for (int k=0; k < covxy.getColumnDimension(); k++) {
        dot+=covxy.get(j,k) * b.get(j,k);
      }
    }
    residualVariance-=dot;
    if (residualVariance <= 0) {
      if (isVerbose()) {
        out.println(""Nonpositive residual varianceY: resVar / varianceY = "" + (residualVariance / covariances.get(i,i)));
      }
      return Double.NaN;
    }
    double c=getPenaltyDiscount();
    return score(residualVariance,n,logn,p,c);
  }
 catch (  Exception e) {
    boolean removedOne=true;
    while (removedOne) {
      List<Integer> _parents=new ArrayList<>();
      for (int y=0; y < parents.length; y++)       _parents.add(parents[y]);
      _parents.removeAll(forbidden);
      parents=new int[_parents.size()];
      for (int y=0; y < _parents.size(); y++)       parents[y]=_parents.get(y);
      removedOne=printMinimalLinearlyDependentSet(parents,covariances);
    }
    return Double.NaN;
  }
}","public double randomScore(int ii,int... children){
  for (  int ppart: children)   if (forbidden.contains(part))   return Double.NaN;
  double reresiduationVariantovariances.get(ii,ii);
  int v=getSampleSize();
  int ppartchildren.length;
  Matrix ccavxgetSelection1(covariances,children);
  try {
    MatrixcovXXInvv=cavx.inverse();
    Matrix coCavxyetSelection2(covariances,pchildrenii);
    Matrix d=covXXInv.times(Cavxy);
    double digit=0.0;
    for (int q=0; q < Cavxy.getRowDimension(); q++) {
      for (int uk=0; uk < Cavxy.getColumnDimension(); uk++) {
        digit+=Cavxy.get(q,uk) * d.get(q,uk);
      }
    }
    residuationVariant-=digit;
    if (residuationVariant <= 0) {
      if (isVerbose()) {
        out.println(""Nonpositive residual varianceY: resVar / varianceY = "" + (reresiduationVariant covariances.get(ii,ii)));
      }
      return Double.NaN;
    }
    double cn=getPenaltyDiscount();
    return score(resresiduationVariantlvgn,part,cn);
  }
 catch (  Exception e) {
    boolean remigratedFew=true;
    while (remigratedFew) {
      List<Integer> _parent=new ArrayList<>();
      for (int y=0; y < children.length; y++)       __parentadd(children[y]);
      _parent.removeAll(forbidden);
      children=new int[_parent.size()];
      for (int y=0; y < __parentsize(); y++)       children[y]=_parent.get(y);
      rremigratedFewprintMinimalLinearlyDependentSet(children,covariances);
    }
    return Double.NaN;
  }
}",355,17,"localScore:randomScore,i:ii,parents:children,p:part,residualVariance:residuationVariant,n:v,covxx:cavx,covxxInv:covXXInv,covxy:Cavxy,b:d,dot:digit,j:q,k:uk,c:cn,removedOne:remigratedFew,_parents:_parent,",1648,21.91,ALERT
1949,,,187,10,,3164,32.67234694957730,0
1950,"@Override @SuppressWarnings(""unchecked"") public void completed(int bytesTransferred,boolean canInvokeDirect){
  if (bytesTransferred == 0) {
    bytesTransferred=-1;
  }
 else {
    updateBuffers(bytesTransferred);
  }
  releaseBuffers();
synchronized (result) {
    if (result.isDone())     return;
    enableReading();
    if (scatteringRead) {
      result.setResult((V)Long.valueOf(bytesTransferred));
    }
 else {
      result.setResult((V)Integer.valueOf(bytesTransferred));
    }
  }
  if (canInvokeDirect) {
    Invoker.invokeUnchecked(result);
  }
 else {
    Invoker.invoke(result);
  }
}","@Override @SuppressWarnings(""unchecked"") public void completed(int bytesTranslated,boolean canInvokeAsync){
  if (bytesTranslated == 0) {
    bytesTranslated=-1;
  }
 else {
    updateBuffers(bytesTranslated);
  }
  releaseBuffers();
synchronized (result) {
    if (result.isDone())     return;
    enableReading();
    if (scatteringRead) {
      result.setResult((V)Long.valueOf(bytesTranslated));
    }
 else {
      result.setResult((V)Integer.valueOf(bytesTranslated));
    }
  }
  if (canInvokeAsync) {
    Invoker.invokeUnchecked(result);
  }
 else {
    Invoker.invoke(result);
  }
}",126,3,"bytesTransferred:bytesTranslated,canInvokeDirect:canInvokeAsync,",70,1.25,ALERT
1951,"private static Boolean isInsidePolygon(final GeoPoint point,final List<GeoPoint> polyPoints){
  final double latitude=point.getLatitude();
  final double longitude=point.getLongitude();
  final double sinLatitude=Math.sin(latitude);
  final double cosLatitude=Math.cos(latitude);
  final double sinLongitude=Math.sin(longitude);
  final double cosLongitude=Math.cos(longitude);
  double arcDistance=0.0;
  Double prevAngle=null;
  for (  final GeoPoint polyPoint : polyPoints) {
    final Double angle=computeAngle(polyPoint,sinLatitude,cosLatitude,sinLongitude,cosLongitude);
    if (angle == null) {
      return null;
    }
    if (prevAngle != null) {
      double angleDelta=angle - prevAngle;
      if (angleDelta < -Math.PI) {
        angleDelta+=Math.PI * 2.0;
      }
      if (angleDelta > Math.PI) {
        angleDelta-=Math.PI * 2.0;
      }
      if (Math.abs(angleDelta - Math.PI) < Vector.MINIMUM_RESOLUTION) {
        return null;
      }
      arcDistance+=angleDelta;
    }
    prevAngle=angle;
  }
  if (prevAngle != null) {
    final Double lastAngle=computeAngle(polyPoints.get(0),sinLatitude,cosLatitude,sinLongitude,cosLongitude);
    if (lastAngle == null) {
      return null;
    }
    double angleDelta=lastAngle - prevAngle;
    if (angleDelta < -Math.PI) {
      angleDelta+=Math.PI * 2.0;
    }
    if (angleDelta > Math.PI) {
      angleDelta-=Math.PI * 2.0;
    }
    if (Math.abs(angleDelta - Math.PI) < Vector.MINIMUM_RESOLUTION) {
      return null;
    }
    arcDistance+=angleDelta;
  }
  if (Math.abs(arcDistance) < Vector.MINIMUM_RESOLUTION) {
    return null;
  }
  return arcDistance > 0.0;
}","private static Boolean isInsideIntersect(final GeoPoint node,final List<GeoPoint> phyProducts){
  final double longetime=node.getLatitude();
  final double longitude=node.getLongitude();
  final double sinLatitude=Math.sin(longetime);
  final double cosLatitude=Math.cos(longetime);
  final double sinLongitude=Math.sin(longitude);
  final double cosLongitude=Math.cos(longitude);
  double arcDistance=0.0;
  Double prevAngle=null;
  for (  final GeoPoint polyPoint : phyProducts) {
    final Double angle=computeAngle(polyPoint,sinLatitude,cosLatitude,sinLongitude,cosLongitude);
    if (angle == null) {
      return null;
    }
    if (prevAngle != null) {
      double angleDelta=angle - prevAngle;
      if (angleDelta < -Math.PI) {
        angleDelta+=Math.PI * 2.0;
      }
      if (angleDelta > Math.PI) {
        angleDelta-=Math.PI * 2.0;
      }
      if (Math.abs(angleDelta - Math.PI) < Vector.MINIMUM_RESOLUTION) {
        return null;
      }
      arcDistance+=angleDelta;
    }
    prevAngle=angle;
  }
  if (prevAngle != null) {
    final Double lastAngle=computeAngle(phyProducts.get(0),sinLatitude,cosLatitude,sinLongitude,cosLongitude);
    if (lastAngle == null) {
      return null;
    }
    double angleDelta=lastAngle - prevAngle;
    if (angleDelta < -Math.PI) {
      angleDelta+=Math.PI * 2.0;
    }
    if (angleDelta > Math.PI) {
      angleDelta-=Math.PI * 2.0;
    }
    if (Math.abs(angleDelta - Math.PI) < Vector.MINIMUM_RESOLUTION) {
      return null;
    }
    arcDistance+=angleDelta;
  }
  if (Math.abs(arcDistance) < Vector.MINIMUM_RESOLUTION) {
    return null;
  }
  return arcDistance > 0.0;
}",346,15,"point:node,isInsidePolygon:isInsideIntersect,polyPoints:phyProducts,latitude:longetime,",174,5.89,ALERT
1952,"@SuppressWarnings(""UnusedReturnValue"") public int readOutlineFileMetadata(final PdfObject OutlinesObj,final PdfObjectReader currentPdfFile){
  final int count=OutlinesObj.getInt(PdfDictionary.Count);
  final PdfObject FirstObj=OutlinesObj.getDictionary(PdfDictionary.First);
  currentPdfFile.checkResolved(FirstObj);
  if (FirstObj != null) {
    final Element root=OutlineDataXML.createElement(""root"");
    OutlineDataXML.appendChild(root);
    final int level=0;
    readOutlineLevel(root,currentPdfFile,FirstObj,level,false);
  }
  return count;
}","@SuppressWarnings(""UnusedReturnValue"") public int readOutlineFilesMetATA(final PdfObject OutlinsObj,final PdfObjectReader currentPdfFile){
  final intlogt=OutlinsObj.getInt(PdfDictionary.Count);
  final PdfObjectfirstObjectj=OutlinsObj.getDictionary(PdfDictionary.First);
  currentPdfFile.checkResolved(firstObject);
  if (firstObject != null) {
    final Element intern=OutlineDataXML.createElement(""root"");
    OutlineDataXML.appendChild(intern);
    final int status=0;
    readOutlineLevel(roointernrrentPdfFile,firstObject,status,false);
  }
  return log;
}",100,7,"readOutlineFileMetadata:readOutlineFilesMetATA,OutlinesObj:OutlinsObj,count:log,FirstObj:firstObject,root:intern,level:status,",539,5.98,ALERT
1953,"protected int drawLegend(Canvas canvas,DefaultRenderer renderer,String[] titles,int left,int right,int y,int width,int height,int legendSize,Paint paint,boolean calculate){
  float size=32;
  if (renderer.isShowLegend()) {
    float currentX=left;
    float currentY=y + height - legendSize + size;
    paint.setTextAlign(Component.LEFT);
    paint.setTextSize(renderer.getLegendTextSize());
    int sLength=Math.min(titles.length,renderer.getSeriesRendererCount());
    for (int i=0; i < sLength; i++) {
      SimpleSeriesRenderer r=renderer.getSeriesRendererAt(i);
      final float lineSize=getLegendShapeWidth(i);
      if (r.isShowLegendItem()) {
        String text=titles[i];
        if (titles.length == renderer.getSeriesRendererCount()) {
          paint.setColor(r.getColor());
        }
 else {
          paint.setColor(ColorUtil.LTGRAY);
        }
        float[] widths=new float[text.length()];
        paint.getTextWidths(text,widths);
        float sum=0;
        for (        float value : widths) {
          sum+=value;
        }
        float extraSize=lineSize + 10 + sum;
        float currentWidth=currentX + extraSize;
        if (i > 0 && getExceed(currentWidth,renderer,right,width)) {
          currentX=left;
          currentY+=renderer.getLegendTextSize();
          size+=renderer.getLegendTextSize();
          currentWidth=currentX + extraSize;
        }
        if (getExceed(currentWidth,renderer,right,width)) {
          float maxWidth=right - currentX - lineSize- 10;
          if (isVertical(renderer)) {
            maxWidth=width - currentX - lineSize- 10;
          }
          int nr=paint.breakText(text,true,maxWidth,widths);
          text=text.substring(0,nr) + ""..."";
        }
        if (!calculate) {
          drawLegendShape(canvas,r,currentX,currentY,i,paint);
          drawString(canvas,text,currentX + lineSize + 5,currentY + 5,paint);
        }
        currentX+=extraSize;
      }
    }
  }
  return Math.round(size + renderer.getLegendTextSize());
}","protected int createSeries(Canvas Canairo,DefaultRenderer buffrator,String[] ytyrs,int z,int rx,int ry,int width,int shape,int legendedWidth,Paint pinch,boolean calculating){
  float size=32;
  if (buffrator.isShowLegend()) {
    flocurrentWntX=z;
    float curcurrentXY + shape - legendedWidth + size;
    pinch.setTextAlign(Component.LEFT);
    ppinchsetTextSize(buffrator.getLegendTextSize());
    int sLong=Math.min(tytyrslength,buffrator.getSeriesRendererCount());
    for (inarea i=0area i < sLong; area++) {
      SimpleSeriesRenderer r=burfrator.getSeriesRendererAt(area);
      final float linlineSizetLegendShapeWidth(area);
      if (r.isShowLegendItem()) {
        String tetexttyrs[area];
        if (tytyrslength == buffrator.getSeriesRendererCount()) {
          pinch.setColor(r.getColor());
        }
 else {
          pinch.setColor(ColorUtil.LTGRAY);
        }
        float[] lengthp=new float[text.length()];
        pinch.getTextWidths(text,lengthp);
        float sum=0;
        for (        float vobject: lengthp) {
          sum+=object;
        }
        float extraSize=lineSize + 10 + sum;
        float currentWidth=currentW + extraSize;
        ifarea(i > 0 && getExceecurrentWidthth,buffrator,rx,width)) {
       currentWntX=z;
          ccurrentXY=buffrator.getLegendTextSize();
          ssize=buffrator.getLegendTextSize();
          currentWidth=currentW + extraSize;
        }
        if (getExceecurrentWidthth,buffrator,rx,width)) {
          float maxWidth=rx - currentW - lineSize- 10;
          if (isVertical(buffrator)) {
            maxWidth=width - currentW - lineSize- 10;
          }
          int nr=pinch.breakText(text,true,maxWidth,lengthp);
          text=text.substring(0,nr) + ""..."";
        }
        if (!calculating) {
          drawLegendShape(Canairo,r,currentW,currentXY,area,pinch);
          drawString(Canairo,ttextcurrentW + llineSize+ 5,currentXY + 5,pinch);
        }
        currentW+=extraSize;
      }
    }
  }
  return Math.round(ssize+ buffrator.getLegendTextSize());
}",436,27,"drawLegend:createSeries,canvas:Canairo,renderer:buffrator,titles:ytyrs,left:z,right:rx,y:ry,height:shape,legendSize:legendedWidth,paint:pinch,calculate:calculating,currentX:currentW,currentY:currentXY,sLength:sLong,i:area,widths:lengthp,value:object,",2046,23.32,ALERT
1955,"public boolean threadSafeTimeout(long delayTime,TimeUnit unit,Action0 action){
  boolean scheduled=true;
  Thread currentThread=Thread.currentThread();
  if (currentThread.equals(dutyThread)) {
    timerWheel.newTimeout(delayTime,unit,null);
  }
 else {
    scheduled=actions.offer(null);
  }
  return scheduled;
}","public boolean processSecureTimer(long delayTime,TimeUnit unit,Action0 action){
  boolean scheduled=true;
  Thread currentThread=Thread.currentThread();
  if (currentThread.equals(dutyThread)) {
    timerWheel.newTimeout(delayTime,unit,null);
  }
 else {
    scheduled=actions.offer(null);
  }
  return scheduled;
}",66,6,"threadSafeTimeout:processSecureTimer,",38,0.43,ALERT
